name_eng,url
Seung Ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003seu
Jim Magrane,https://www.baseball-reference.com/register/player.fcgi?id=magran001jam
Seong-Min Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----001seo
Jin-won Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002jin
Jung Hwan Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002jeo
Seong-min Chi,https://www.baseball-reference.com/register/player.fcgi?id=ji----000seo
Kyu-soo Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000kyu
Kelvin Jiménez,https://www.baseball-reference.com/register/player.fcgi?id=jimene001kel
Du-hwan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000du-
Les Walrond,https://www.baseball-reference.com/register/player.fcgi?id=walron001les
Francisley Bueno,https://www.baseball-reference.com/register/player.fcgi?id=bueno-001fra
José Capellán,https://www.baseball-reference.com/register/player.fcgi?id=capell001jos
Hyi-sang Chung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000hyi
Geun-pyo Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000geu
Dong-yeong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009don
Jae-hyeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---011jae
Jae-woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012jae
Kang-seok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001kan
Dae-Sung Koo,https://www.baseball-reference.com/register/player.fcgi?id=koo---001dae
Do Hyung Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000do-
Dong-hyeon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---007don
Sung-ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000sun
Young Woo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005yeo
Hae-su Shin,https://www.baseball-reference.com/register/player.fcgi?id=sin---000hae
Ji Hwan Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000ji-
Gyeong-yeong Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yun---000gye
Jong Bum Chae,https://www.baseball-reference.com/register/player.fcgi?id=chae--000jon
Tae-sung Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-001tae
Román Colón,https://www.baseball-reference.com/register/player.fcgi?id=colon-001rom
Seo Owan Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000se-
Woo-yeop Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jun---001tae
Hyeong-cheol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005hye
Young Soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002yeo
Matt Wright,https://www.baseball-reference.com/register/player.fcgi?id=wright001mat
Hyo-seop Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000hyo
Phil Dumatrait,https://www.baseball-reference.com/register/player.fcgi?id=dumatr001phi
Édgar González,https://www.baseball-reference.com/register/player.fcgi?id=gonzal001edg
Chul Min Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000che
Gyeong-su Min,https://www.baseball-reference.com/register/player.fcgi?id=min---001gye
Shinya Okamoto,https://www.baseball-reference.com/register/player.fcgi?id=okamot001shi
Seong-jong Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---001seo
Seung-hwa Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000seu
Seung Hyun Na,https://www.baseball-reference.com/register/player.fcgi?id=na----000seu
Adrian Burnside,https://www.baseball-reference.com/register/player.fcgi?id=burnsi001adr
Jong-duk Chang,https://www.baseball-reference.com/register/player.fcgi?id=jang--000jon
Doug Clark,https://www.baseball-reference.com/register/player.fcgi?id=clark-003dou
Byeong-woo Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--003bye
Do Young Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000do-
Dong Hack Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004don
Jung Ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001jeo
C.J. Nitkowski,https://www.baseball-reference.com/register/player.fcgi?id=nitkow001chr
Francisco Cruceta,https://www.baseball-reference.com/register/player.fcgi?id=crucet001fra
Seung Min Hur,https://www.baseball-reference.com/register/player.fcgi?id=ho----000seo
Ja-woon Koo,https://www.baseball-reference.com/register/player.fcgi?id=ku----000ja-
Tim Redding,https://www.baseball-reference.com/register/player.fcgi?id=reddin001tim
Jun-hyeok Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000jun
Kyung-hyun Ahn,https://www.baseball-reference.com/register/player.fcgi?id=an----001kyu
Chi-ho Ha,https://www.baseball-reference.com/register/player.fcgi?id=ha----000chi
Deuk Yum Ka,https://www.baseball-reference.com/register/player.fcgi?id=ka----000deu
Jae Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---010jae
Won Hyong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001won
Seong-heon Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000seo
Sang-hyun Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002san
Juan Cedeño,https://www.baseball-reference.com/register/player.fcgi?id=cedeno002jua
Jin Soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003jin
Myeong-je Kim,https://www.baseball-reference.com/register/player.fcgi?id=min---000mye
Matt Watson,https://www.baseball-reference.com/register/player.fcgi?id=watson002mat
Sang Duk Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000san
Yeon-oh Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000yeo
Víctor Díaz,https://www.baseball-reference.com/register/player.fcgi?id=diaz--003vic
Min Chul Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000min
Eric Junge,https://www.baseball-reference.com/register/player.fcgi?id=junge-001eri
Baek-man Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000bae
Hui-gwon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001hui
Ju Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000ju-
Min Jae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007min
Heishu Ohara,https://www.baseball-reference.com/register/player.fcgi?id=ohara-001hei
Jin Woo Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000jin
Brad Thomas,https://www.baseball-reference.com/register/player.fcgi?id=thomas001bra
Seung-hak Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000seu
Jae Kuk Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yun---000jae
Ray Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001kyu
Sung-cheol Chung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000sun
Rick Guttormson,https://www.baseball-reference.com/register/player.fcgi?id=guttor001ric
Jong Kook Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000jon
Yeong-soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006yeo
Beom-seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001beo
Jae-ju Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003jae
Geong-gyu Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001geo
Jung Hoon Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000jeo
Yong-mok Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----000yon
Rick Bauer,https://www.baseball-reference.com/register/player.fcgi?id=bauer-002ric
Won Ho Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000won
Jeremy Johnson,https://www.baseball-reference.com/register/player.fcgi?id=johnso004jer
Jung Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004jeo
Kyung Tae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006gye
Min-gi Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005min
Soo-hyeong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001soo
Yong Sup Kwak,https://www.baseball-reference.com/register/player.fcgi?id=kwak--000yon
Jong-yeol Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---007jon
Kyeong-hwan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000kye
Tae Geun Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000tae
Do Hyun Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001you
Ji-chol Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000ji-
Jong Ho Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000jon
Roberto Petagine,https://www.baseball-reference.com/register/player.fcgi?id=petagi001rob
Jon Adkins,https://www.baseball-reference.com/register/player.fcgi?id=adkins001jon
Ki Moon Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000ki-
Man Ho Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000man
Soo-geun Chung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-002soo
Yi-seul Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000yi-
Yu-sin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002yu-
Dong Hun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005don
Jung-dong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005jun
Su-ho Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000su-
Jeong-ho Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---001jeo
Jin Ho Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001jin
Hong-jun Chung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000hon
Runelvys Hernández,https://www.baseball-reference.com/register/player.fcgi?id=hernan001run
Chang Hee Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000cha
Jae Gul Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004jae
Joo-hyeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003don
Oh Won Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--001oh-
Ji-hun Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000ji-
Hun Chi,https://www.baseball-reference.com/register/player.fcgi?id=jee---000hun
Woong Chun Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000woo
Kyoung Bae Chung,https://www.baseball-reference.com/register/player.fcgi?id=chung-000kyo
Il-sang Ho,https://www.baseball-reference.com/register/player.fcgi?id=ho----000il-
Mike Johnson,https://www.baseball-reference.com/register/player.fcgi?id=johnso008mic
Yong-woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003yon
Cliff Brumbaugh,https://www.baseball-reference.com/register/player.fcgi?id=brumba001cli
Yong-hun Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000yon
Yong-Joon Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001yon
Doo Sung Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000doo
Jun Ho Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000jun
Dong Soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008don
Hwan-soo No,https://www.baseball-reference.com/register/player.fcgi?id=no----000hwa
Cheol-in Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000che
Seong-hyun Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000seo
Sang Ryul Chun,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000san
Deok-Yun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000deo
Seung Hak Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001seu
Yun-Hak Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000yun
Justin Lehr,https://www.baseball-reference.com/register/player.fcgi?id=lehr--001cha
Matt Randel,https://www.baseball-reference.com/register/player.fcgi?id=randel001mat
Gary Rath,https://www.baseball-reference.com/register/player.fcgi?id=rath--001alf
Won Woo Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000won
Gyeong-seon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005gye
Soo-Yeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003soo
Jun-Heon Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000jun
Yong-min Moon,https://www.baseball-reference.com/register/player.fcgi?id=mun---000yon
Jae-Man Ahn,https://www.baseball-reference.com/register/player.fcgi?id=an----000jae
Mun-seok Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000mun
Min Tae Chung,https://www.baseball-reference.com/register/player.fcgi?id=chon--001min
Kane Davis,https://www.baseball-reference.com/register/player.fcgi?id=davis-001kan
Félix Díaz,https://www.baseball-reference.com/register/player.fcgi?id=diaz--002fel
José Lima,https://www.baseball-reference.com/register/player.fcgi?id=lima--001jos
Jin-yeong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003jin
Jae Hak Shim,https://www.baseball-reference.com/register/player.fcgi?id=shim--000jae
Wilson Valdez,https://www.baseball-reference.com/register/player.fcgi?id=valdez001wil
Jamie Brown,https://www.baseball-reference.com/register/player.fcgi?id=brown-019jam
Jong Kook Chae,https://www.baseball-reference.com/register/player.fcgi?id=chae--001jon
Yoo-keon Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000jon
Seok Jin Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000seo
Hyeon-woo Song,https://www.baseball-reference.com/register/player.fcgi?id=song--001hye
David Cortés,https://www.baseball-reference.com/register/player.fcgi?id=cortes001dav
Hui-gon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hui
Hae-Yeong Ma,https://www.baseball-reference.com/register/player.fcgi?id=ma----000hae
Marty McLeary,https://www.baseball-reference.com/register/player.fcgi?id=mclear001mar
Hyun Seung Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001hyu
Jong Seok Yeom,https://www.baseball-reference.com/register/player.fcgi?id=yom---000jon
Jacob Cruz,https://www.baseball-reference.com/register/player.fcgi?id=cruz--001jac
John Ennis,https://www.baseball-reference.com/register/player.fcgi?id=ennis-001joh
Byung Ho Jun,https://www.baseball-reference.com/register/player.fcgi?id=jun---001bye
Mun-soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001mun
Woo Seok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000u-s
Sang-Mok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003san
Wes Obermueller,https://www.baseball-reference.com/register/player.fcgi?id=obermu001wes
Jun-Yeong Paek,https://www.baseball-reference.com/register/player.fcgi?id=paek--000jun
Tom Shearn,https://www.baseball-reference.com/register/player.fcgi?id=shearn001tho
Jeong-Soo Shim,https://www.baseball-reference.com/register/player.fcgi?id=shim--000jeo
Darwin Cubillán,https://www.baseball-reference.com/register/player.fcgi?id=cubill001dar
Jae-Gu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005jae
Yeon-Soo Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000you
Ken Ray,https://www.baseball-reference.com/register/player.fcgi?id=ray---001ken
Kenny Rayborn,https://www.baseball-reference.com/register/player.fcgi?id=raybor001geo
Esteban Yan,https://www.baseball-reference.com/register/player.fcgi?id=yan---001est
Tae-jong Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000tae
Sun-Gwon Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000sun
Hyeon-jong Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--002hye
Jong-Soo Chung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000jon
Seong-jae Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001seo
Jason Scobie,https://www.baseball-reference.com/register/player.fcgi?id=scobie001jas
Shingo Takatsu,https://www.baseball-reference.com/register/player.fcgi?id=takats001shi
Sang Jun An,https://www.baseball-reference.com/register/player.fcgi?id=an----000san
Jae-Hun Chung,https://www.baseball-reference.com/register/player.fcgi?id=chung-000jae
Seong-hun Chung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001seo
Won Jin Jang,https://www.baseball-reference.com/register/player.fcgi?id=chang-001won
Ha-ram Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000ha-
Hye-Gyeom Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hye
Gyeong-pil Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005gye
Won-hyi Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002won
Danny Rios,https://www.baseball-reference.com/register/player.fcgi?id=rios--001dan
Jae Ho Back,https://www.baseball-reference.com/register/player.fcgi?id=baek--000jae
Cedrick Bowers,https://www.baseball-reference.com/register/player.fcgi?id=bowers001ced
Seong-Min Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001sun
Hae Nim Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hae
In-Cheol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000in-
Dong Hwan Mun,https://www.baseball-reference.com/register/player.fcgi?id=mun---000don
Jeong Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000jeo
Min-uk Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000min
Mickey Callaway,https://www.baseball-reference.com/register/player.fcgi?id=callaw001mic
Won Ki Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000won
Min-Beom Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003min
Byung Oh Noh,https://www.baseball-reference.com/register/player.fcgi?id=no----000bye
Min-ju Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001min
Han Kyu Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000han
Deok-hyeong Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----000deo
Kyeong Hwan Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001kyu
Won Chung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000won
Seth Etherton,https://www.baseball-reference.com/register/player.fcgi?id=ethert001set
Kyu Sik Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000gyu
Gyeong-Jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003gye
Jeong-Soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006jeo
Yoon-Min Kweon,https://www.baseball-reference.com/register/player.fcgi?id=kweon-001yoo
Gang-Seo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000gan
Félix Rodríguez,https://www.baseball-reference.com/register/player.fcgi?id=rodrig002fel
Larry Sutton,https://www.baseball-reference.com/register/player.fcgi?id=sutton002lar
Hyeong-Jin Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yun---002hye
Jun-Gwan Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000jun
Kil-sung Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000kil
Tim Harikkala,https://www.baseball-reference.com/register/player.fcgi?id=harikk001tim
Pedro Valdés,https://www.baseball-reference.com/register/player.fcgi?id=valdes001ped
Hyeon-seok Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--001hye
José Cabrera,https://www.baseball-reference.com/register/player.fcgi?id=cabrer001jos
Yu-Taek Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000yu-
Hyung Kwang Joo,https://www.baseball-reference.com/register/player.fcgi?id=ju----000hye
Félix José,https://www.baseball-reference.com/register/player.fcgi?id=jose--001dom
Jeong-Hwan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002jeo
Seung Kwan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000seu
Chang-seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006cha
Wang-Gi Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000wan
Robert Pérez,https://www.baseball-reference.com/register/player.fcgi?id=perez-001rob
Eddie Rios,https://www.baseball-reference.com/register/player.fcgi?id=rios--001edu
Dai Ick Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000dai
Han Soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000han
Jong Hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002jon
Tae-Ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000tae
Dong-gyu Lim,https://www.baseball-reference.com/register/player.fcgi?id=im----000don
Jon Mae,https://www.baseball-reference.com/register/player.fcgi?id=mae---000jon
Kris Wilson,https://www.baseball-reference.com/register/player.fcgi?id=wilson001kri
Hyuk Kang,https://www.baseball-reference.com/register/player.fcgi?id=gang--000hye
Tae Gyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004tae
Deok-jun Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000deo
Mike Romano,https://www.baseball-reference.com/register/player.fcgi?id=romano002mic
Gyo-Seong Chang,https://www.baseball-reference.com/register/player.fcgi?id=jang--000gyo
In-Gyu Chang,https://www.baseball-reference.com/register/player.fcgi?id=jang--000in-
In Kwon Kang,https://www.baseball-reference.com/register/player.fcgi?id=gang--000in-
Ju-Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003ju-
Dae-Hyeon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002dae
Ho-Seong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002ho-
Seung-Jun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---009seu
Seung-Yeop Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---011seu
Hyi-Seong Moon,https://www.baseball-reference.com/register/player.fcgi?id=mun---000hyi
Soo Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000su-
Seung-Gyun Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yun---000seu
Myeong-Ju Cha,https://www.baseball-reference.com/register/player.fcgi?id=cha---000mye
Lou Collier,https://www.baseball-reference.com/register/player.fcgi?id=collie001lou
Jay Davis,https://www.baseball-reference.com/register/player.fcgi?id=davis-008ger
Yeon Kyu Ji,https://www.baseball-reference.com/register/player.fcgi?id=ji----000yeo
Jae-Cheong Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---001jae
Soo-Min Lim,https://www.baseball-reference.com/register/player.fcgi?id=im----000su-
Bong-Ok Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000bon
Jeong-Geun Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000jeo
Seung-Gwon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001seu
Seon-Dong Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000sun
Mike Cervenak,https://www.baseball-reference.com/register/player.fcgi?id=cerven001mic
Seth Greisinger,https://www.baseball-reference.com/register/player.fcgi?id=greisi001set
Min-cheol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004min
Scott Seabol,https://www.baseball-reference.com/register/player.fcgi?id=seabol001sco
Dong Ju Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000don
Ryan Baerlocher,https://www.baseball-reference.com/register/player.fcgi?id=baerlo001rya
Buddy Carlyle,https://www.baseball-reference.com/register/player.fcgi?id=carlyl001ear
Pil Jung Jin,https://www.baseball-reference.com/register/player.fcgi?id=jin---000pil
Sang Soo Kang,https://www.baseball-reference.com/register/player.fcgi?id=gang--000san
Ga-ram Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000ga-
Man-Chae Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000man
Yong Bin Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000yon
Amaury Telemaco,https://www.baseball-reference.com/register/player.fcgi?id=telema001ama
Seung-Hyeon Yo,https://www.baseball-reference.com/register/player.fcgi?id=yeo---000seu
Dong-Geon Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000don
Gyeong-sik Chu,https://www.baseball-reference.com/register/player.fcgi?id=chu---000gye
John Gall,https://www.baseball-reference.com/register/player.fcgi?id=gall--001joh
Jun-Yeong Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000jun
Su-hwa Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000su-
Brian Myrow,https://www.baseball-reference.com/register/player.fcgi?id=myrow-001bri
Jang-jin No,https://www.baseball-reference.com/register/player.fcgi?id=no----000jan
Seung-Uk No,https://www.baseball-reference.com/register/player.fcgi?id=no----000seu
Hyeong-jik Chae,https://www.baseball-reference.com/register/player.fcgi?id=chae--000hye
Yu-Sam Kang,https://www.baseball-reference.com/register/player.fcgi?id=gang--000yu-
Yeong-Bok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001yeo
Chan Chang,https://www.baseball-reference.com/register/player.fcgi?id=jang--000cha
Hyeong-Sik Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---002hyu
Byeong-hyi Chung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000bye
Jong-Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003jon
Seong-Hun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---013seo
Tae-hwan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007tae
Calvin Pickering,https://www.baseball-reference.com/register/player.fcgi?id=picker001cal
Jimmy Serrano,https://www.baseball-reference.com/register/player.fcgi?id=serran001jam
Kazuhiko Shiotani,https://www.baseball-reference.com/register/player.fcgi?id=shiota001kaz
Jae-Yeong Wi,https://www.baseball-reference.com/register/player.fcgi?id=wi----000jae
Yun-Seong Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000yun
Gwan-sik Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000gwa
Gyeong-Min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003gye
Seung-jae Pang,https://www.baseball-reference.com/register/player.fcgi?id=pang--000seu
Chuck Smith,https://www.baseball-reference.com/register/player.fcgi?id=smith-009cha
Tilson Brito,https://www.baseball-reference.com/register/player.fcgi?id=brito-001til
Jong Hoon Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000jon
Hyeon-soo Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---003hye
Min-Jun Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000min
Ji-haeng Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----000ji-
Yeong-Geun Kwon,https://www.baseball-reference.com/register/player.fcgi?id=gwon--000yeo
Mark Smith,https://www.baseball-reference.com/register/player.fcgi?id=smith-006mar
Seung-Hyeon Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000seu
Sang-Hyeon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---011san
Sang-u Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---013san
Leang-keu Beul,https://www.baseball-reference.com/register/player.fcgi?id=beul--000lea
Il-Hyeon Chang,https://www.baseball-reference.com/register/player.fcgi?id=jang--000il-
Kyu Jae Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001gyu
Chang-Hun Choo,https://www.baseball-reference.com/register/player.fcgi?id=ju----000cha
Hyeon-u Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000hye
Ju-Cheol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002ju-
Seong-ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012seo
Gyeong-won Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---007gye
Kang Chul Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001gan
Seong-Min Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---001seo
Cheol-Min Oh,https://www.baseball-reference.com/register/player.fcgi?id=o-----000che
Jeong-Hun Paek,https://www.baseball-reference.com/register/player.fcgi?id=baek--000jeo
Dong-Min Pang,https://www.baseball-reference.com/register/player.fcgi?id=bang--000don
Gwang-U Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000kwa
Jang-Joon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002jan
