name_eng_x,url,name_new,name_kor,name_eng_y
Sang-Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---020san,sang ho kim,김상호,Sang-Ho Kim
Jung-Min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---007jun,jung min lee,이정민,Jung-Min Lee
Pyeong Ho Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000pye,pyeong ho cho,조평호,Pyeong-Ho Cho
Young Hun Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000you,young hun cho,조용훈,Young-Hun Cho
Jong Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001jon,jong ho kim,김종호,Jong-Ho Kim
Tae Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---021tae,tae woo kim,김태우,Tae-Woo Kim
Jeff Manship,https://www.baseball-reference.com/register/player.fcgi?id=manshi002jef,jeff manship,맨쉽,Jeff Manship
Sang Hyun Chae,https://www.baseball-reference.com/register/player.fcgi?id=chae--001san,sang hyun chae,채상현,Sang-Hyun Chae
Danny Dorn,https://www.baseball-reference.com/register/player.fcgi?id=dorn--001dan,danny dorn,대니돈,Danny Dorn
Hae Soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002hae,hae soo kim,김해수,Hae-Soo Kim
Hong Bin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006hon,hong bin kim,김홍빈,Hong-Bin Kim
Sean O'Sullivan,https://www.baseball-reference.com/register/player.fcgi?id=osulli001sea,sean o'sullivan,오설리반,Sean Daniel O'Sullivan
Yoon Sung Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----001yoo,yoon sung oh,오윤성,Yoon-Sung Oh
Jong Yoon Park,https://www.baseball-reference.com/register/player.fcgi?id=park--004jon,jong yoon park,박종윤,Jong-Yoon Park
Ju Hyun Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002joo,ju hyun park,박주현,Ju-Hyun Park
Dong Wook Son,https://www.baseball-reference.com/register/player.fcgi?id=son---001don,dong wook son,손동욱,Dong-Wook Son
Dong Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---019don,dong ho kim,김동호,Dong-Ho Kim
Dong Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---019don,dong ho kim,김동호,Dong-Ho Kim
Hyun Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hyu,hyun woo kim,김현우,Hyun-Woo Kim
Hyun Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hyu,hyun woo kim,김현우,Hyun-woo Kim
Jeong Hyeok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007jun,jeong hyeok kim,김정혁,Jeong-Hyeok Kim
Seung Yuop Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002seu,seung yuop lee,이승엽,Seung-Yuop Lee
Seung Yuop Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002seu,seung yuop lee,이승엽,Seung-Yuop Lee
Sun Yeop Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--000sun,sun yeop moon,문선엽,Sun-Yeop Moon
Anthony Ranaudo,https://www.baseball-reference.com/register/player.fcgi?id=ranaud001ant,anthony ranaudo,레나도,Anthony Ranaudo
Dong-gyun Woo,https://www.baseball-reference.com/register/player.fcgi?id=woo---000don,dong gyun woo,우동균,Dong-Gyun Woo
Scott Diamond,https://www.baseball-reference.com/register/player.fcgi?id=diamon001sco,scott diamond,다이아몬드,Scott Michael Diamond
Chi Young Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000chi,chi young lim,임치영,Chi-young Lim
Young Hyun Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000yeo,young hyun hong,홍영현,Young-Hyun Hong
Ya Gob Jin,https://www.baseball-reference.com/register/player.fcgi?id=jin---000ya-,ya gob jin,진야곱,Ya-Gob Jin
Jae Hoon Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-003jae,jae hoon jeong,정재훈,Jae-Hoon Jung
Jin Cheol Jung,https://www.baseball-reference.com/register/player.fcgi?id=jung--000jin,jin cheol jeong,정진철,Jin-Cheol Jung
Sung-min Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003sun,sung min park,박성민,Sung-Min Park
Fabio Castillo,https://www.baseball-reference.com/register/player.fcgi?id=castil001fab,fabio castillo,카스티요,Fabio Castillo
Jae Gyu Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000jae,jae gyu hwang,황재규,Jae-Gyu Hwang
Dae Hoon Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000dae,dae hoon jeong,정대훈,Dae-Hoon Jeong
Jae Woo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006jae,jae woo lee,이재우,Jae-Woo Lee
Eric Surkamp,https://www.baseball-reference.com/register/player.fcgi?id=surkam001eri,eric surkamp,서캠프,Eric M. Surkamp
Da-won Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000da-,da won kim,김다원,Da-Won Kim
Min Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009min,min woo kim,김민우,Min-Woo Kim
Brett Pill,https://www.baseball-reference.com/register/player.fcgi?id=pill--001bre,brett pill,필,Brett Michael Pill
Chang Sik Yoo,https://www.baseball-reference.com/register/player.fcgi?id=yu----001cha,chang sik yoo,유창식,Chang-Sik Yu
Travis Banwart,https://www.baseball-reference.com/register/player.fcgi?id=banwar001tra,travis banwart,밴와트,Travis Banwart
Sun Kwan Chae,https://www.baseball-reference.com/register/player.fcgi?id=chae--000sun,sun kwan chae,채선관,Sun-Kwan Chae
Dong Eun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---020don,dong eun kim,김동은,Dong-Eun Kim
Sang Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003san,sang hyun kim,김상현,Sang-Hyun Kim
Josh Lowey,https://www.baseball-reference.com/register/player.fcgi?id=lowey-001jos,josh lowey,로위,Josh Lowey
Andy Marte,https://www.baseball-reference.com/register/player.fcgi?id=marte-001and,andy marte,마르테,Andy Marte
Yohan Pino,https://www.baseball-reference.com/register/player.fcgi?id=pino--001yoh,yohan pino,피노,Yohan Pino
Hyun Chul Shin,https://www.baseball-reference.com/register/player.fcgi?id=sin---000hye,hyun chul shin,신현철,Hyun-Chul Shin
Scott Copeland,https://www.baseball-reference.com/register/player.fcgi?id=copela001sco,scott copeland,코프랜드,Scott Reast Copeland
Jin Yong Jang,https://www.baseball-reference.com/register/player.fcgi?id=chang-001jin,jin yong jang,장진용,Jin-Yong Jang
Byung Kyu Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001byu,byung kyu lee,이병규,Byung-Kyu Lee
Jim Adduci,https://www.baseball-reference.com/register/player.fcgi?id=adduci001jam,jim adduci,아두치,Jim Adduci
Sung Jae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007sun,sung jae kim,김성재,Sung-Jae Kim
Kyung Woo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002kye,kyung woo lee,이경우,Kyung-Woo Lee
Sung Min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---012seo,sung min lee,이성민,Sung-Min Lee
Yeo Sang Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000yeo,yeo sang lee,이여상,Yeo-Sang Lee
Justin Maxwell,https://www.baseball-reference.com/register/player.fcgi?id=maxwel001jus,justin maxwell,맥스웰,Justin Maxwell
Jong Yoon Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003jon,jong yoon park,박종윤,Jong-Yoon Park
Yong-seok Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000yon,yong seok son,손용석,Yong-Seok Son
Hak-Seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001hak,hak seong kim,김학성,Hak-Seong Kim
Sun Kyu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003seo,sun kyu kim,김선규,Sun-Kyu Kim
Tae Yang Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006tae,tae yang lee,이태양,Tae-Yang Lee
Seo-jun Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---005seo,seo jun lim,임서준,Seo-Jun Im
Seo-jun Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---005seo,seo jun lim,임서준,Seo-Jun Lim
Se Woong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003sae,se woong park,박세웅,Se-Woong Park
Se Woong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003sae,se woong park,박세웅,Se-Woong Park
Eric Thames,https://www.baseball-reference.com/register/player.fcgi?id=thames001eri,eric thames,테임즈,Eric Allyn Thames
Robert Coello,https://www.baseball-reference.com/register/player.fcgi?id=coello001rob,robert coello,코엘로,Robert Coello
Yong Jun Jeong,https://www.baseball-reference.com/register/player.fcgi?id=chung-000yon,yong jun jeong,정용준,Yong-Jun Jung
Jung Hoon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002jeo,jung hoon lee,이정훈,Jung-Hoon Lee
Scott McGregor,https://www.baseball-reference.com/register/player.fcgi?id=mcgreg002sco,scott mcgregor,맥그레거,Scott McGregor
Ji Man An,https://www.baseball-reference.com/register/player.fcgi?id=an----000ji-,ji man ahn,안지만,Ji-Man An
Aarom Baldiris,https://www.baseball-reference.com/register/player.fcgi?id=baldir001aar,aarom baldiris,발디리스,Aarom Baldiris
Collin Balester,https://www.baseball-reference.com/register/player.fcgi?id=balest001col,collin balester,벨레스터,Collin Thomas Balester
Yohan Flande,https://www.baseball-reference.com/register/player.fcgi?id=flande001yoh,yohan flande,플란데,Yohan Flande
Hyun Kun Jo,https://www.baseball-reference.com/register/player.fcgi?id=cho---002hye,hyun kun cho,조현근,Hyun-Kun Jo
Geon Han Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hyi,geon han kim,김건한,Geon-Han Kim
Tae Wan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---010tae,tae wan kim,김태완,Tae-wan Kim
Jung Sik Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006jeo,jung sik lee,이정식,Jung-Sik Lee
Sang Hoon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006san,sang hoon lee,이상훈,Sang-Hoon Lee
Arnold Leon,https://www.baseball-reference.com/register/player.fcgi?id=leon--001ale,arnold leon,레온,Arnold Leon
Min Gyu Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000min,min gyu park,박민규,Min-Gyu Park
Yong Woon Shin,https://www.baseball-reference.com/register/player.fcgi?id=sin---000yon,yong woon shin,신용운,Yong-Woon Shin
Dong Hwa Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001don,dong hwa cho,조동화,Dong-Hwa Cho
Héctor Gómez,https://www.baseball-reference.com/register/player.fcgi?id=gomez-001hec,hector gomez,고메즈,Hector Alexis Gomez
Byung Doo Jun,https://www.baseball-reference.com/register/player.fcgi?id=jun---000bye,byung doo jeon,전병두,Byung-Doo Jeon
Ki Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002gi-,ki hyun kim,김기현,Ki-Hyun Kim
Braulio Lara,https://www.baseball-reference.com/register/player.fcgi?id=lara--001bra,braulio lara,라라,Braulio Lara
Jin Seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003jin,jin seok lee,이진석,Jin-Seok Lee
Jae Sang Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001jae,jae sang park,박재상,Jae-Sang Park
Chris Seddon,https://www.baseball-reference.com/register/player.fcgi?id=seddon001chr,chris seddon,세든,Chris Seddon
Myung Sung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003mye,myung sung kim,김명성,Myung-Sung Kim
Won-jae Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003won,won jae lee,이원재,Won-Jae Lee
Zach Lutz,https://www.baseball-reference.com/register/player.fcgi?id=lutz--001zac,zach lutz,루츠,Zach Lutz
Kyeong-ho Nam,https://www.baseball-reference.com/register/player.fcgi?id=nam---000kye,kyeong ho nam,남경호,Kyeong-Ho Nam
Deibinson Romero,https://www.baseball-reference.com/register/player.fcgi?id=romero001dei,deibinson romero,로메로,Deibinson Romero
Anthony Swarzak,https://www.baseball-reference.com/register/player.fcgi?id=swarza001ant,anthony swarzak,스와잭,Anthony Swarzak
Sang Hun Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000san,sang hun han,한상훈,Sang-Hun Han
Yu Kang Heo,https://www.baseball-reference.com/register/player.fcgi?id=ho----000yu-,yu kang heo,허유강,Yu-Kang Heo
Dong Jin Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----000don,dong jin ko,고동진,Dong-Jin Go
Si Chan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002hak,si chan lee,이시찬,Si-Chan Lee
Il Young Ma,https://www.baseball-reference.com/register/player.fcgi?id=ma----000il-,il young ma,마일영,Il-Young Ma
Jae Hyun Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--000jae,jae hyun moon,문재현,Jae-Hyun Moon
Nyjer Morgan,https://www.baseball-reference.com/register/player.fcgi?id=morgan001nyj,nyjer morgan,모건,Nyjer Jamid Morgan
Sung-ho Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000sun,sung ho park,박성호,Sung-Ho Park
Mitch Talbot,https://www.baseball-reference.com/register/player.fcgi?id=talbot001mit,mitch talbot,탈보트,Mitch Talbot
Shane Youman,https://www.baseball-reference.com/register/player.fcgi?id=youman001sha,shane youman,유먼,Shane Demond Youman
Ki Ho Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000gi-,ki ho yoon,윤기호,Ki-Ho Yun
Hee-Seop Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001hee,hee seop choi,최희섭,Hee-Seop Choi
Philip Humber,https://www.baseball-reference.com/register/player.fcgi?id=humber001phi,philip humber,험버,Philip Gregory Humber
Jun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000jun,jun kim,김준,Jun Kim
Eun Chong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001eun,eun chong lee,이은총,Eun-Chong Lee
Jong-seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---015jon,jong seok lee,이종석,Jong-Seok Lee
Evan Meek,https://www.baseball-reference.com/register/player.fcgi?id=meek--001eva,evan meek,에반,Evan David Meek
Chang Ho Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--001cha,chang ho shin,신창호,Chang-Ho Shin
Dan Black,https://www.baseball-reference.com/register/player.fcgi?id=black-001dan,dan black,댄블랙,Dan Black
Justin Germano,https://www.baseball-reference.com/register/player.fcgi?id=german001jus,justin germano,저마노,Justin Germano
Phil Irwin,https://www.baseball-reference.com/register/player.fcgi?id=irwin-001phi,phil irwin,어윈,Phil Irwin
Yun Hak Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000yoo,yun hak lee,이윤학,Yun-Hak Lee
Sang Ki Mo,https://www.baseball-reference.com/register/player.fcgi?id=mo----000san,sang ki mo,모상기,Sang-Ki Mo
Chris Oxspring,https://www.baseball-reference.com/register/player.fcgi?id=oxspri001chr,chris oxspring,옥스프링,Chris Oxspring
Jack Hannahan,https://www.baseball-reference.com/register/player.fcgi?id=hannah004joh,jack hannahan,한나한,Jack Hannahan
Lucas Harrell,https://www.baseball-reference.com/register/player.fcgi?id=harrel001luc,lucas harrell,루카스,Lucas Harrell
Kwang Sam Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003gwa,kwang sam kim,김광삼,Kwang-Sam Kim
Min Jae Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005min,min jae lee,이민재,Min-Jae Lee
Jun Hyeok Heo,https://www.baseball-reference.com/register/player.fcgi?id=heo---001jun,jun hyeok heo,허준혁,Jun-Hyeok Heo
Dong Chae Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-003seo,dong chae hwang,황동채,Dong-Chae Hwang
Jae-gon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000jae,jae gon lee,이재곤,Jae-Gon Lee
Jae Chul Lim,https://www.baseball-reference.com/register/player.fcgi?id=yim---000jae,jae chul lim,임재철,Jae-Chul Lim
Dae Hwan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001dae,dae hwan lee,이대환,Dae-Hwan Lee
Seung Ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004seu,seung ho lee,이승호,Seung-Ho Lee
Nak-Gil Ma,https://www.baseball-reference.com/register/player.fcgi?id=ma----000nak,nak gil ma,마낙길,Nak-Gil Ma
Jeong Jun Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003jun,jeong jun park,박정준,Jeong-Jun Park
Myung Hwan Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000myu,myung hwan park,박명환,Myung-Hwan Park
Charles Shirek,https://www.baseball-reference.com/register/player.fcgi?id=shirek001cha,charles shirek,찰리,Charles J. Shirek
Min-han Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000min,min han son,손민한,Min-Han Son
Woo-Ram Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--000woo,woo ram moon,문우람,Woo-Ram Moon
Brad Snyder,https://www.baseball-reference.com/register/player.fcgi?id=snyder001bra,brad snyder,스나이더,Brad Snyder
Sun Jung Yoo,https://www.baseball-reference.com/register/player.fcgi?id=yu----000seo,sun jung yoo,유선정,Sun-Jung Yoo
Min Gu Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001min,min gu choi,최민구,Min-Gu Choi
Tyler Cloyd,https://www.baseball-reference.com/register/player.fcgi?id=cloyd-001tyl,tyler cloyd,클로이드,Tyler Cloyd
Alfredo Fígaro,https://www.baseball-reference.com/register/player.fcgi?id=figaro001alf,alfredo figaro,피가로,Alfredo Figaro
Bong Kyu Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000bon,bong kyu kang,강봉규,Bong-Kyu Kang
Yamaico Navarro,https://www.baseball-reference.com/register/player.fcgi?id=navarr001yam,yamaico navarro,나바로,Yamaico Navarro
Andrew Brown,https://www.baseball-reference.com/register/player.fcgi?id=brown-004and,andrew brown,브라운,Andrew Brown
Myung Chan Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000mye,myung chan hong,홍명찬,Myung-chan Hong
Chang Wook Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---014cha,chang wook lee,이창욱,Chang-Wook Lee
Han-jin Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000han,han jin lee,이한진,Han-Jin Lee
Jae Young Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---007jae,jae young lee,이재영,Jae-Young Lee
Chul Woo Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003che,chul woo park,박철우,Chul-Woo Park
Gye-Hyun Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002gye,gye hyun park,박계현,Gye-Hyun Park
Jin Man Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001jin,jin man park,박진만,Jin-Man Park
Joong-hwan Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000joo,joong hwan yoon,윤중환,Joong-Hwan Yoon
Byeong-Wook Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000bye,byeong wook choi,최병욱,Byeong-Wook Choi
Jeong-Ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---010jeo,jeong ho lee,이정호,Jeong-Ho Lee
Chang Jun Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----000cha,chang jun yoo,유창준,Chang-Jun Yoo
Andrew Albers,https://www.baseball-reference.com/register/player.fcgi?id=albers001and,andrew albers,앨버스,Andrew ALBERS
Caleb Clay,https://www.baseball-reference.com/register/player.fcgi?id=clay--001cal,caleb clay,클레이,Caleb Russell Clay
Tae Yong Eom,https://www.baseball-reference.com/register/player.fcgi?id=eom---000tae,tae yong eom,엄태용,Tae-Yong Eom
Ryan Tatusko,https://www.baseball-reference.com/register/player.fcgi?id=tatusk001rya,ryan tatusko,타투스코,Ryan Tatusko
Jairo Asencio,https://www.baseball-reference.com/register/player.fcgi?id=valdez001lui,jairo asencio,어센시오,Jairo Manuel Asencio
Ji-Hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004ji-,ji hoon kim,김지훈,Ji-Hoon Kim
Sang Hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001san,sang hoon kim,김상훈,Sang-Hoon Kim
Sang Hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001san,sang hoon kim,김상훈,Sang-hoon Kim
Justin Thomas,https://www.baseball-reference.com/register/player.fcgi?id=thomas001jus,justin thomas,토마스,Justin Joseph Thomas
Jae Yoon Hyun,https://www.baseball-reference.com/register/player.fcgi?id=hyun--000jae,jae yoon hyun,현재윤,Jae-Yoon Hyun
Jae Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---021jae,jae min kim,김재민,Jae-Min Kim
Jae Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---021jae,jae min kim,김재민,Jae-min Kim
Sun-Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001sun,sun woo kim,김선우,Sun-Woo Kim
Cory Riordan,https://www.baseball-reference.com/register/player.fcgi?id=riorda001cor,cory riordan,리오단,Cory S. Riordan
Taek Hyun Ryu,https://www.baseball-reference.com/register/player.fcgi?id=ryu---000tae,taek hyun ryu,류택현,Taek-Hyun Ryu
Dong Hoon Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--003don,dong hoon shin,신동훈,Dong-Hoon Shin
Everett Teaford,https://www.baseball-reference.com/register/player.fcgi?id=teafor001eve,everett teaford,티포드,Everett James Teaford
Sung Hwan Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000seo,sung hwan cho,조성환,Sung-Hwan Cho
Luis Jiménez,https://www.baseball-reference.com/register/player.fcgi?id=jimene004lui,luis jimenez,히메네스,Luis Jimenez
Luis Jiménez,https://www.baseball-reference.com/register/player.fcgi?id=jimene004lui,luis jimenez,히메네스,Luis Antonio Jiménez
Hyun Gon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003hye,hyun gon lee,이현곤,Hyun-Gon Lee
Seung Jae Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---007seu,seung jae lee,이승재,Seung-Jae Lee
Tae-won Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002tae,tae won lee,이태원,Tae-Won Lee
Thad Weber,https://www.baseball-reference.com/register/player.fcgi?id=weber-001tha,thad weber,웨버,Thad G. Weber
Tae Young Ahn,https://www.baseball-reference.com/register/player.fcgi?id=ahn---002tae,tae young ahn,안태영,Tae-Young An
Jung Ho Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000jeo,jung ho kang,강정호,Jung-Ho Kang
Brandon Knight,https://www.baseball-reference.com/register/player.fcgi?id=knight001bra,brandon knight,나이트,Brandon Knight
Tae-jun Lim,https://www.baseball-reference.com/register/player.fcgi?id=yim---001tae,tae jun lim,임태준,Tae-Jun Lim
Sung Hoon Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001sun,sung hoon park,박성훈,Sung-Hoon Park
Myung Gu Kang,https://www.baseball-reference.com/register/player.fcgi?id=gang--000mye,myung gu kang,강명구,Myung-Gu Kang
Hee Suk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hee,hee suk kim,김희석,Hee-Suk Kim
Dong Hwan Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000don,dong hwan seo,서동환,Dong-Hwan Seo
Sung-woo Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---002sun,sung woo cho,조성우,Sung-Woo Cho
Chun Mo Je,https://www.baseball-reference.com/register/player.fcgi?id=jae---000chu,chun mo je,제춘모,Chun-Mo Je
Do Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004do-,do hyun kim,김도현,Do-Hyun Kim
Jung Hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004jun,jung hoon kim,김정훈,Jung-Hoon Kim
Sang Baek Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---012san,sang baek lee,이상백,Sang-Baek Lee
Jo-Jo Reyes,https://www.baseball-reference.com/register/player.fcgi?id=reyes-015jos,jo jo reyes,레이예스,Jo-Jo Reyes
Luke Scott,https://www.baseball-reference.com/register/player.fcgi?id=scott-001luk,luke scott,스캇,Luke Scott
Ross Wolf,https://www.baseball-reference.com/register/player.fcgi?id=wolf--001ros,ross wolf,울프,Ross Wolf
Derek Hankins,https://www.baseball-reference.com/register/player.fcgi?id=hankin001der,derek hankins,핸킨스,Derek James Hankins
Chang Hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001cha,chang hoon kim,김창훈,Chang-Hoon Kim
Dong Joo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006don,dong joo kim,김동주,Dong-Joo Kim
Garrett Olson,https://www.baseball-reference.com/register/player.fcgi?id=olson-002gar,garrett olson,올슨,Garrett Olson
Yong Muk Won,https://www.baseball-reference.com/register/player.fcgi?id=won---000yon,yong muk won,원용묵,Yong-Muk Won
Seung-min Ahn,https://www.baseball-reference.com/register/player.fcgi?id=an----000seu,seung min ahn,안승민,Seung-Min Ahn
Seung Ryong Baek,https://www.baseball-reference.com/register/player.fcgi?id=paek--001seu,seung ryong baek,백승룡,Seung-Ryong Baek
Seung Hwan Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000seu,seung hwan choi,최승환,Seung-Hwan Choi
Dana Eveland,https://www.baseball-reference.com/register/player.fcgi?id=evelan001dan,dana eveland,이브랜드,Dana James Eveland
Dong Woo Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000don,dong woo kang,강동우,Dong-Woo Kang
Il-yeop Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001il-,il yeop kim,김일엽,Il-Yeop Kim
Jae-Cheol Myeong,https://www.baseball-reference.com/register/player.fcgi?id=myeong000jae,jae cheol myeong,명재철,Jae-Cheol Myeong
Jae-pil Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----001seu,jae pil oh,오재필,Jae-Pil Oh
Duane Below,https://www.baseball-reference.com/register/player.fcgi?id=below-001dua,duane below,빌로우,Duane Arthur Below
Hoon-rak Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000hoo,hoon rak choi,최훈락,Hoon-Rak Choi
Hyang-Nam Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001hya,hyang nam choi,최향남,Hyang-Nam Choi
Dong Hun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---015don,dong hun lee,이동훈,Dong-hun Lee
Anthony Lerew,https://www.baseball-reference.com/register/player.fcgi?id=lerew-001ant,anthony lerew,앤서니,Anthony Allen Lerew
Jae-Hyeok Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----004jae,jae hyeok yoo,유재혁,Jae-Hyeok Yu
Hyo-nam Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hyo,hyo nam kim,김효남,Hyo-Nam Kim
Do-hyun Lim,https://www.baseball-reference.com/register/player.fcgi?id=yim---000do-,do hyun lim,임도현,Do-Hyun Lim
Radhames Liz,https://www.baseball-reference.com/register/player.fcgi?id=liz---001rad,radhames liz,리즈,Radhamés Liz
Bo Myung Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000bo-,bo myung jeong,정보명,Bo-Myung Jung
Ji-Mo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001ji-,ji mo lee,이지모,Ji-Mo Lee
Jong-Chan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---016jon,jong chan kim,김종찬,Jong-Chan Kim
