name_eng_x,url,name_new,name_kor,name_eng_y
,,keun yeob lee,이근엽,Geun-Yeob Lee
Geun-yeop Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000geu,keun yeop lee,,
,,kevin heon joo lee,이케빈,Kevin Heon-Ju Lee
Kevin Hodges,https://www.baseball-reference.com/register/player.fcgi?id=hodges001kev,kevin hodges,,
,,kevin jon hodges,호지스,Kevin Jon Hodges
Kevin Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004kev,kevin lee,,
,,ki chang lee,이기창,Gi-chang Lee
,,ki cheol park,박기철,Ki-Cheol Park
Gi-deok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009gi-,ki deok kim,,
,,ki hwan park,박기환,Gi-Hwan Park
,,ki hyeok park,박기혁,Ki-Hyeok Park
Ki-Hyeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000ki-,ki hyeon kim,,
,,ki hyo ahn,남기효,Gi-hyo Ahn
Ki Hyuck Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000ki-,ki hyuck park,,
Gi-hyun Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000gi-,ki hyun yang,,
,,ki joong lee,이기중,Ki-Joong Lee
,,ki jun kim,김기준,Ki-Jun Kim
,,ki nam kim,김기남,Gi-Nam Kim
,,ki seok lee,이기석,Ki-Seok Lee
Ki Tai Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012gi-,ki tai kim,,
,,ki won han,한기원,Gi-Won Han
,,ki yeong kwon,권기영,Ki-Young Kwon
,,ki yong lee,이기용,Ki-Yong Lee
Kil Hyoun Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000gil,kil hyoun yoon,,
Kil-sung Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000kil,kil sung choi,,
Kirk McCarty,https://www.baseball-reference.com/register/player.fcgi?id=mccart000kir,kirk mccarty,,
,,kirkland kirk mccarty,맥카티,Kirkland Kirk McCarty
,,koo hong song,송구홍,Koo-Hong Song
,,kook heon jang,장국헌,Guk-Heon Jang
,,ku beom jeong,정구범,Ku-Beom Jung
Ku Bum Jung,https://www.baseball-reference.com/register/player.fcgi?id=jung--000kub,ku bum jeong,,
,,kuk pil lee,이국필,Kuk-Pil Lee
,,kun chul sung,성군철,Kun-Chul Sung
,,kun noh lee,이군노,Kun-Noh Lee
,,kun ok lee,이군옥,Kun-Ok Lee
,,kun woo byeon,변건우,kun-woo Byun
Kun Woo Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000geo,kun woo park,,
Kun Woo Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002kun,kun woo park,,
,,kwan hoi heo,허관회,Kwan-Hoi Heo
,,kwan sik kang,강관식,Kwan-Sik Kang
,,kwan woo kim,김관우,Kwan-Woo Kim
,,kwang chun hong,홍광천,Kwang-Chun Hong
,,kwang eun lee,이광은,Kwang-Eun Lee
,,kwang gil lee,이광길,Kwang-Gil Lee
,,kwang hee kim,김광희,Kwang-Hee Kim
Kwang Ho Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000gwa,kwang ho jang,,
,,kwang ho na,나광호,Kwang-Ho Na
,,kwang hoe kang,강광회,Kwang-Hoe Kang
,,kwang jun ahn,안광준,Kwang-Jun An
,,kwang keun lee,이광근,Kwang-Geun Lee
Kwang Kil Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002gwa,kwang kil lee,,
Kwang Kuen Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001gwa,kwang kuen lee,,
,,kwang kwon lee,이광권,Kwang-Kwon Lee
Kwang Lim Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005gwa,kwang lim kim,,
,,kwang muk choi,최광묵,Kwang-muk Choi
,,kwang ok keum,금광옥,Kwang-Ok Geum
Kwang Un Jeong,https://www.baseball-reference.com/register/player.fcgi?id=chung-000gwa,kwang un jeong,,
,,kwang woo kim,김광우,Kwang-Woo Kim
,,kwang yeon kim,김광연,Kwang-Yeon Kim
,,kwang yoon kim,김광윤,Kwang-Yoon Kim
,,kwang yul park,박광율,Kwang-Yul Park
,,kwon hee kwak,곽권희,Kwon-Hee Kwak
,,kwon soo ahn,안권수,Kwon-Soo An
,,kyeom jae kim,김겸재,Kyeom-jae Kim
Kyeong Chan Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--000kyo,kyeong chan moon,,
Kyeong Eon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000gye,kyeong eon kim,,
,,kyeong eun noh,노경은,Kyeong-Eun Noh
,,kyeong hwan choi,최경환,Kyeong-Hwan Choi
Kyeong Kuk Yoo,https://www.baseball-reference.com/register/player.fcgi?id=yu----000kyu,kyeong kuk yoo,,
,,kyeong min kim,김경민,Kyeong-Min Kim
,,kyeong mo kim,김경모,Kyeong-Mo Kim
,,kyeong mun kim,김경문,Kyeong-Mun Kim
,,kyeong rok lee,이경록,Kyeong-Rok Lee
,,kyeong sik choo,추경식,Kyeong-Sik Choo
,,kyeong su park,박경수,Kyeong-Su Park
,,kyeong taek cho,조경택,Kyeong-Taek Cho
,,kyeong tak kim,김경탁,Kyeong-Tak Kim
Kyle Hart,https://www.baseball-reference.com/register/player.fcgi?id=hart--000kyl,kyle hart,,
,,kyle patrick hart,하트,Kyle Patrick Hart
,,kyo sung jang,장교성,Kyo-Sung Jang
,,kyong hoon lim,임경훈,Kyong-Hoon Lim
,,kyoung ho sohn,손경호,Kyoung-Ho Son
,,kyoung min shin,신경민,KYOUNG-MIN SHIN
,,kyoung min yang,양경민,Kyoung-Min Yang
Kyoung Taek Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000gye,kyoung taek cho,,
,,kyoung yeong yoon,윤경영,Kyoung-Young Yoon
Kyoung Youb Youm,https://www.baseball-reference.com/register/player.fcgi?id=yom---000gye,kyoung youb yeom,,
,,kyu bin shim,심규빈,Kyu-bin Sim
,,kyu bo choi,최규보,Kyu-Bo Choi
Gyu-cheol Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000gyu,kyu cheol cho,,
Gyu-cheol Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000gyu,kyu cheol kang,,
,,kyu chul cho,조규철,Kyu-Chul Cho
,,kyu chul kang,강규철,Kyu-Chul Kang
,,kyu ho na,나규호,Kyu-Ho Na
,,kyu hyeon ahn,안규현,Gyu-Hyeon Ahn
Kyu Hyun An,https://www.baseball-reference.com/register/player.fcgi?id=ahn---000kyu,kyu hyun ahn,,
Kyu Jae Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001gyu,kyu jae cho,,
,,kyu je cho,조규제,Kyu-Je Cho
,,kyu min park,박규민,Kyu-Min Park
,,kyu seok oh,오규석,Kyu-Seok Oh
,,kyu seong ahn,안규성,Gyu-Seong Ahn
,,kyu sik jeong,정규식,Gyu-Sik Jeong
,,kyu soon choi,최규순,Gyu-Soon Choi
Kyun-Eun Noh,https://www.baseball-reference.com/register/player.fcgi?id=noh---000kyu,kyun eun noh,,
,,kyung bin han,한경빈,Kyung-Bin Han
,,kyung bok lee,이경복,Kyung-Bok Lee
Kyung Chul Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--002kyu,kyung chul choi,,
,,kyung ha kim,김경하,Kyung-Ha Kim
,,kyung ha woo,우경하,Kyung-Ha Woo
Kyung Hak Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--002kye,kyung hak kang,,
,,kyung heum yeon,연경흠,Kyung-Heum Yeon
,,kyung ho lee,이경호,Kyung-Ho Lee
,,kyung ho park,박경호,Kyung-Ho Park
,,kyung ho shin,신경호,Kyung-Ho Shin
,,kyung hoon choi,최경훈,Kyung-Hoon Choi
,,kyung hoon jeong,정경훈,Kyung-Hoon Jung
,,kyung hoon kim,김경훈,Kyung-Hoon Kim
,,kyung hwan bae,배경환,Kyung-Hwan Bae
,,kyung jae lee,이경재,Kyung-Jae Lee
,,kyung jin kim,김경진,Kyung-Jin Kim
,,kyung jin park,박경진,Kyung-Jin Park
,,kyung kook yoo,유경국,Kyung-Guk Yoo
,,kyung min cho,조경민,Kyung-Min Cho
,,kyung min lee,이경민,Kyung-Min Lee
,,kyung mo shin,신경모,Kyung-Mo Shin
Kyung Moon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012gye,kyung moon kim,,
,,kyung moon kwak,곽경문,Kyung-Moon Kwak
,,kyung nam min,민경남,Kyung-Nam Min
,,kyung neon kim,김경년,Kyung-Neon Kim
Kyung Oan Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000kyu,kyung oan park,,
,,kyung pil lee,이경필,Kyung-Pil Lee
,,kyung pyo kim,김경표,Kyung-pyo Kim
,,kyung pyo ko,고경표,Kyung-Pyo Ko
,,kyung sam min,민경삼,Kyung-Sam Min
,,kyung seon kim,김경선,Kyung-Seon Kim
,,kyung sik yang,양경식,Kyung-Sik Yang
,,kyung soo kim,김경수,Kyung-Soo Kim
Kyung Su Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001kyu,kyung su park,,
,,kyung tae lee,이경태,Kyung-Tae Lee
,,kyung taek lim,임경택,Kyung-Taek Im
Kyung-un Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000kyu,kyung un jeong,,
,,kyung up joo,주경업,Kyung-Up Joo
,,kyung wan park,박경완,Kyung-Wahn Park
,,kyung won cho,조경원,Kyung-Won Cho
,,kyung won kim,김경원,Kyung-Won Kim
,,kyung won lee,이경원,Kyung-Won Lee
,,kyung woo jin,경우진,Kyung Woo-jin
,,kyung woon jeong,정경운,Kyung-Woon Jung
,,larry james sutton,서튼,Larry James Sutton
Larry Sutton,https://www.baseball-reference.com/register/player.fcgi?id=sutton002lar,larry sutton,,
Len Picota,https://www.baseball-reference.com/register/player.fcgi?id=picota002len,len picota,,
,,lenin alberto picota,피코타,Lenin Alberto Picota
Les Walrond,https://www.baseball-reference.com/register/player.fcgi?id=walron001les,les walrond,,
,,leslie dale walrond,왈론드,Leslie Dale Walrond
,,lewis richie,리치,Lewis Richie
Lo-han Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--002don,lo han kang,,
Logan Verrett,https://www.baseball-reference.com/register/player.fcgi?id=verret000log,logan verrett,,
Lou Collier,https://www.baseball-reference.com/register/player.fcgi?id=collie001lou,lou collier,,
,,louis keith collier,클리어,Louis Keith Collier
Luis Andújar,https://www.baseball-reference.com/register/player.fcgi?id=anduja001lui,luis andujar,,
,,luis andujar sanchez,루이스,Luis Andújar Sánchez
,,luis antonio jimenez,히메네스,Luis Antonio Jiménez
Luis de los Santos,https://www.baseball-reference.com/register/player.fcgi?id=deloss002lui,luis de los santos,,
,,luis manuel de los santos martinez,산토스,Luis Manuel de los Santos Martinez
Mac Williamson,https://www.baseball-reference.com/register/player.fcgi?id=willia028joh,mac williamson,,
,,mae seong kang,강매성,Mae-Seong Kang
Mario Encarnación,https://www.baseball-reference.com/register/player.fcgi?id=encarn001mar,mario encarnacion,,
,,mario gonzalez encarnacion,이시온,Mario González Encarnación
,,mario jose santiago,마리오,Mario Jose Santiago
Mario Santiago,https://www.baseball-reference.com/register/player.fcgi?id=santia001mar,mario santiago,,
,,martin janzen,젠슨,Martin Janzen
Marty Janzen,https://www.baseball-reference.com/register/player.fcgi?id=janzen001mar,marty janzen,,
Matt Davidson,https://www.baseball-reference.com/register/player.fcgi?id=davids002mat,matt davidson,,
Matt Watson,https://www.baseball-reference.com/register/player.fcgi?id=watson002mat,matt watson,,
,,matthew glen davidson,데이비슨,Matthew Glen Davidson
,,matthew kyle watson,왓슨,Matthew Kyle Watson
Melqui Torres,https://www.baseball-reference.com/register/player.fcgi?id=torres001mel,melqui torres,,
,,melquicedec torres,토레스,Melquicedec Torres
Meong-man Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000meo,meong man kim,,
Mi R Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000mir,mi r jeon,,
,,mi reu jeon,전미르,Mi-Reu Jeon
Micah Bowie,https://www.baseball-reference.com/register/player.fcgi?id=bowie-001mic,micah bowie,,
,,michael anderson,앤더슨,Michael Anderson
,,michael baek,백미카엘,Michael Baek
,,michael blair choice,초이스,Michael Blair Choice
,,michael busch,부시,Michael Busch
Michael Choice,https://www.baseball-reference.com/register/player.fcgi?id=choice001mic,michael choice,,
,,michael christopher mickey callaway,캘러웨이,Michael Christopher Mickey Callaway
,,michael edwin fyhrie,피어리,Michael Edwin Fyhrie
,,michael garcia,가르시아,Michael Garcia
,,michael guilfoyle,길포일,Michael Guilfoyle
,,michael paul mike montgomery,몽고메리,Michael Paul Mike Montgomery
,,michael romano,로마노,Michael Romano
,,michael serveneck,서브넥,Michael Serveneck
Mickey Callaway,https://www.baseball-reference.com/register/player.fcgi?id=callaw001mic,mickey callaway,,
Mike Anderson,https://www.baseball-reference.com/register/player.fcgi?id=anders005mic,mike anderson,,
Mike Busch,https://www.baseball-reference.com/register/player.fcgi?id=busch-001mic,mike busch,,
Mike Cervenak,https://www.baseball-reference.com/register/player.fcgi?id=cerven001mic,mike cervenak,,
Mike Fyhrie,https://www.baseball-reference.com/register/player.fcgi?id=fyhrie001mic,mike fyhrie,,
Mike Garcia,https://www.baseball-reference.com/register/player.fcgi?id=garcia002mic,mike garcia,,
Mike Guilfoyle,https://www.baseball-reference.com/register/player.fcgi?id=guilfo001mic,mike guilfoyle,,
Mike Montgomery,https://www.baseball-reference.com/register/player.fcgi?id=montgo001mic,mike montgomery,,
Mike Romano,https://www.baseball-reference.com/register/player.fcgi?id=romano002mic,mike romano,,
Mike Wright Jr.,https://www.baseball-reference.com/register/player.fcgi?id=wright000den,mike wright,,
,,min cheol oh,오민철,Min-Cheol Oh
,,min cheol shin,신민철,Min-Cheol Shin
Min Gwan Bae,https://www.baseball-reference.com/register/player.fcgi?id=bae---001min,min gwan bae,,
,,min gyeum kim,김민겸,Min-Gyeum Kim
,,min gyun kang,강민균,Min-Gyun Kang
,,min ho kong,공민호,Min-Ho Gong
,,min ho kwak,곽민호,Min-Ho Kwak
,,min ho yoon,윤민호,Min-ho Yoon
,,min hyeok heo,허민혁,Min-Hyuk Heo
,,min hyeok lee,이민혁,Min-Hyeok Lee
Min Hyuck Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---017min,min hyuck kim,,
,,min jae jang,장민재,Min-Jae Jang
Min Je Jang,https://www.baseball-reference.com/register/player.fcgi?id=jang--001min,min je jang,,
,,min je kang,강민제,Min-je Kang
,,min jeong park,박민정,Min-Jeong Park
,,min joon kim,김민준,Min-Joon Kim
,,min kang,강민,Min Kang
Min-guk Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000min,min kook song,,
,,min kook sung,성민국,Min-Guk Sung
,,min kuk choi,최민국,Min-Kuk Choi
,,min kwan bae,배민관,Min-Kwan Bae
,,min kyu baek,백민규,Min-Gyu Baek
,,min kyun kim,김민균,Min-kyun Kim
,,min seob choi,최민섭,Min-seop Choi
,,min seob kim,김민섭,Min-seop Kim
,,min seob yoon,윤민섭,Min-Seob Yoon
,,min seok yoon,윤민석,Min-seok Yoon
,,min seong jeong,정민성,MIN-SEONG JEONG
,,min seong kang,강민성,Min-Seong Kang
,,min soo kang,강민수,Min-Soo Kang
,,min suk lee,이민석,Min-Suk Lee
,,min sung ki,기민성,Min-Sung Ki
Min-uk Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000min,min uk seo,,
,,min woo han,한민우,Han Minwoo
,,min woo jeong,정민우,Min-Woo Jung
,,min wook kim,김민욱,Min-Wook Kim
,,min wook seo,서민욱,Min-Wook Seo
,,min yoo,유민,Min Yoo
Minoru Tanaka,https://www.baseball-reference.com/register/player.fcgi?id=tanaka004yuk,minoru tanaka,,
,,moo bin kim,김무빈,Moo-bin Kim
Moo Gwan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004mu-,moo gwan kim,,
,,moo sung cho,조무성,Moo-Sung Cho
,,moo sung kim,김무성,Moo-Sung Kim
,,moo sung kim,김무성,Moo-sung Kim
,,moo won hong,홍무원,Moo-Won Hong
,,moon hee kim,김문희,Moon-Hee Kim
,,moon hong kim,김문홍,Moon-Hong Kim
,,moon hyun oh,오문현,Moon-Hyun Oh
,,moon keun jeong,정문근,Moon-Geun Jung
Mototomi Yoshimura,https://www.baseball-reference.com/register/player.fcgi?id=yoshim000mot,mototomi yoshimura,,
Moung Chan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004mye,moung chan kim,,
,,mu kwan kim,김무관,Mu-Kwan Kim
Mu-seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002mu-,mu seong kim,,
Mu-seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003mu-,mu seong kim,,
Mun-hyeon Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000mun,mun hyeon oh,,
Mun-hyi Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002mun,mun hyi kim,,
,,mun su kim,김문수,Mun-Su Kim
,,myeong chan kim,김명찬,Myeong-Chan Kim
,,myeong cheol kwon,권명철,Myeong-Cheol Kwon
,,myeong cheol shin,신명철,Myeong-Cheol Shin
Myeong-cheol Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000mye,myeong cheol song,,
Myeong-gu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001mye,myeong gu kim,,
,,myeong hwan koo,구명환,Myeong-Hwan Gu
Myeong Hyeon Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000mye,myeong hyeon park,,
,,myeong jae kim,김명제,Myeong-Jae Kim
Myeong-je Kim,https://www.baseball-reference.com/register/player.fcgi?id=min---000mye,myeong je kim,,
Myeong Jin Cha,https://www.baseball-reference.com/register/player.fcgi?id=cha---002mye,myeong jin cha,,
,,myeong jun kang,강명준,Myeong-Jun Kang
,,myeong jun yoon,윤명준,Myeong-Jun Yoon
,,myeong ki lee,이명기,Myeong-Ki Lee
,,myeong kyung choi,최명경,Myeong-Kyung Choi
Myeong-nok Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----001mye,myeong nok oh,,
,,myeong seo kim,김명서,Myeong-Seo Kim
Myeong-seon Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----000mye,myeong seon yoo,,
Myeong-seong An,https://www.baseball-reference.com/register/player.fcgi?id=an----001mye,myeong seong ahn,,
Myeong Seong Ji,https://www.baseball-reference.com/register/player.fcgi?id=ji----000mye,myeong seong ji,,
,,myeong seung shin,신명승,Myeong-Seung Shin
Myeong-un Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000mye,myeong un park,,
Myeong-yun Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000mye,myeong yun han,,
,,myeoung jin cha,차명진,Myeoung-Jin Cha
Myong Kyong Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000myo,myong kyong choi,,
,,myong soo lee,이명수,Myong-Soo Lee
Myung Chul Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000mye,myung chul kwon,,
Myung Chul Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000mye,myung chul shin,,
,,myung chul song,송명철,Myung-Chul Song
,,myung gu kim,김명구,Myung-Gu Kim
,,myung hyun park,박명현,Myung-Hyun Park
Myung June Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000mye,myung joon yoon,,
,,myung rok oh,오명록,Myung-Rok Oh
,,myung seok cha,차명석,Myung-Seok Cha
Myung Soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003mye,myung soo lee,,
,,myung soo shin,신명수,Myung-Soo Shin
Myung Suk Cha,https://www.baseball-reference.com/register/player.fcgi?id=cha---001mye,myung suk cha,,
,,myung sun yoo,유명선,Myung-Sun Yoo
,,myung sung ahn,안명성,Myung-Sung An
,,myung sung ji,지명성,Myung-Sung Ji
,,myung woom park,박명운,Myung-Woom Park
,,myung yoon han,한명윤,Myung-Yoon Han
Myuong Ki Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000myu,myuong ki lee,,
,,na hyun lee,이나현,Na-Hyun Lee
,,na on kil,길나온,Na-On Gil
Nak-soo Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000nak,nak soo song,,
,,nak soo sung,성낙수,Nak-Soo Sung
,,nam gil kim,김남길,Nam-gil Kim
,,nam won baek,백남원,Nam-Won Baek
No-byeong Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000no-,no byeong lim,,
No-min Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000no-,no min park,,
,,noh byung lim,임노병,Noh-Byung Im
,,noh min park,박노민,Noh-Min Park
,,nok won kim,김녹원,Nok-Won Kim
Nyeok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000nye,nyeok kim,,
,,nyjer jamid morgan,모건,Nyjer Jamid Morgan
Nyjer Morgan,https://www.baseball-reference.com/register/player.fcgi?id=morgan001nyj,nyjer morgan,,
O-hyeon Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000o-h,o hyeon kwon,,
O-jong Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000o-j,o jong han,,
,,oh hyun kwon,권오현,Oh-Hyun Kwon
,,oh jong han,한오종,Oh-Jong Han
,,ohkamoto sinya,오카모토,OhKamoto SinYa
,,oneli m. perez garcia,오넬리,Oneli M. Pérez Garcia
Oneli Perez,https://www.baseball-reference.com/register/player.fcgi?id=perez-001one,oneli perez,,
,,oscar eduardo henriquez,엔리케스,Óscar Eduardo Henríquez
Óscar Henríquez,https://www.baseball-reference.com/register/player.fcgi?id=henriq001osc,oscar henriquez,,
,,parker markel,마켈,Parker Markel
Pat Dean,https://www.baseball-reference.com/register/player.fcgi?id=dean--002pat,pat dean,,
,,patrick michael dean,팻딘,Patrick Michael Dean
Phil Dumatrait,https://www.baseball-reference.com/register/player.fcgi?id=dumatr001phi,phil dumatrait,,
,,philip anthony dumatrait,더마트레,Philip Anthony Dumatrait
,,philip gregory humber,험버,Philip Gregory Humber
Philip Humber,https://www.baseball-reference.com/register/player.fcgi?id=humber001phi,philip humber,,
,,pil sun hwang,황필선,Pil-Sun Hwang
,,poong chul kim,김풍철,Poong-Chul Kim
,,preston michael tucker,터커,Preston Michael Tucker
Preston Tucker,https://www.baseball-reference.com/register/player.fcgi?id=tucker002pre,preston tucker,,
Pung-cheol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000pun,pung cheol kim,,
,,pyeong jae eom,엄평재,Um Pyungjae
,,pyo seung kim,김표승,Pyo-Seung Kim
Pyoung Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000pye,pyoung ho kim,,
,,pyung ho kim,김평호,Pyung-Ho Kim
Ray Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001kyu,ray choi,,
Ray Davis,https://www.baseball-reference.com/register/player.fcgi?id=davis-003ray,ray davis,,
,,raymond davis,레이,Raymond Davis
,,rian kim,김리안,Rian Kim
,,ricardo  pinto,핀토,Ricardo  Pinto
,,ricardo jose sanchez,산체스,Ricardo Jose Sánchez
Ricardo Pinto,https://www.baseball-reference.com/register/player.fcgi?id=pinto-000ric,ricardo pinto,,
,,ricardo rodriguez,로드리게스,Ricardo Rodriguez
Ricardo Sanchez,https://www.baseball-reference.com/register/player.fcgi?id=sanche005ric,ricardo sanchez,,
,,richard edward bauer,바우어,Richard Edward Bauer
Richie Lewis,https://www.baseball-reference.com/register/player.fcgi?id=lewis-005ric,richie lewis,,
Rick Bauer,https://www.baseball-reference.com/register/player.fcgi?id=bauer-002ric,rick bauer,,
Rick Guttormson,https://www.baseball-reference.com/register/player.fcgi?id=guttor001ric,rick guttormson,,
,,rick lee guttormson,구톰슨,Rick Lee Guttormson
,,rio noble ruiz,루이즈,Rio Noble Ruiz
Rio Ruiz,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--001rio,rio ruiz,,
,,ro han kang,강로한,Ro-Han Kang
,,ro kyeol yoo,유로결,Ro-Kyeol Yoo
,,robert anthony stock,스탁,Robert Anthony Stock
Robert Dugger,https://www.baseball-reference.com/register/player.fcgi?id=dugger000rob,robert dugger,,
,,robert lee dugger,더거,Robert Lee Dugger
Robert Pérez,https://www.baseball-reference.com/register/player.fcgi?id=perez-001rob,robert perez,,
Robert Stock,https://www.baseball-reference.com/register/player.fcgi?id=stock-001rob,robert stock,,
,,roberto antonio mejia diaz,메히아,Roberto Antonio Mejía Díaz
,,roberto antonio petagine,페타지니,Roberto Antonio Petagine
Roberto Mejía,https://www.baseball-reference.com/register/player.fcgi?id=mejia-001rob,roberto mejia,,
,,roberto perez,페레즈,Roberto Perez
Roberto Petagine,https://www.baseball-reference.com/register/player.fcgi?id=petagi001rob,roberto petagine,,
Roberto Ramos,https://www.baseball-reference.com/register/player.fcgi?id=ramos-004rob,roberto ramos,,
,,roberto ramos vallesteros,라모스,Roberto Ramos Vallesteros
,,rodrigo hitoshi bo takahashi,다카하시,Rodrigo Hitoshi Bo Takahashi
,,roman benedicto colon,콜론,Román benedicto Colón
Román Colón,https://www.baseball-reference.com/register/player.fcgi?id=colon-001rom,roman colon,,
Ron Chiavacci,https://www.baseball-reference.com/register/player.fcgi?id=chiava001ron,ron chiavacci,,
,,ronald chiavacci,차바치,Ronald Chiavacci
,,ronnie ellis williams,로니,Ronnie Ellis Williams
Ronnie Williams,https://www.baseball-reference.com/register/player.fcgi?id=willia007ron,ronnie williams,,
,,roo geon jeon,전루건,Jun Rugun
,,rudy hector pemberton,펨버튼,Rudy Hector Pemberton
Rudy Pemberton,https://www.baseball-reference.com/register/player.fcgi?id=pember001rud,rudy pemberton,,
Ryan Carpenter,https://www.baseball-reference.com/register/player.fcgi?id=carpen001rya,ryan carpenter,,
Ryan Feierabend,https://www.baseball-reference.com/register/player.fcgi?id=feiera001rya,ryan feierabend,,
,,ryan francis garko,가코,Ryan Francis Garko
Ryan Garko,https://www.baseball-reference.com/register/player.fcgi?id=garko-001rya,ryan garko,,
,,ryan keith sadowski,사도스키,Ryan Keith Sadowski
,,ryan nicholas carpenter,카펜터,Ryan Nicholas Carpenter
,,ryan robert feierabend,피어밴드,Ryan Robert Feierabend
Ryan Sadowski,https://www.baseball-reference.com/register/player.fcgi?id=sadows001rya,ryan sadowski,,
,,ryon cristopher healy,힐리,Ryon Cristopher Healy
Ryon Healy,https://www.baseball-reference.com/register/player.fcgi?id=healy-000ryo,ryon healy,,
Sa Min Chun,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000sa-,sa min cheon,,
,,sa min jeon,전사민,Sa-Min Jeon
,,sa yun kim,김사윤,Sa-Yun Kim
Sae-Eop Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000sae,sae eop lim,,
,,sae ho lee,이세호,Sae-Ho Lee
Sam Gaviglio,https://www.baseball-reference.com/register/player.fcgi?id=gavigl001sam,sam gaviglio,,
,,samuel joseph gaviglio,가빌리오,Samuel Joseph Gaviglio
San-gil Park,https://www.baseball-reference.com/register/player.fcgi?id=park--008san,san gil park,,
,,san kang,강산,San Kang
Sang Back Um,https://www.baseball-reference.com/register/player.fcgi?id=eom---000san,sang back eom,,
,,sang baek eom,엄상백,Sang-baek Eom
Sang Bin Yoo,https://www.baseball-reference.com/register/player.fcgi?id=yoo---000san,sang bin yoo,,
Sang-bong Chin,https://www.baseball-reference.com/register/player.fcgi?id=chin--000san,sang bong chin,,
,,sang bong jin,진상봉,Sang-Bong Jin
Sang-Gyo Chung,https://www.baseball-reference.com/register/player.fcgi?id=chung-000san,sang gyo jeong,,
,,sang ho bae,배상호,Sang-Ho Bae
,,sang hoon won,원상훈,Sang-Hoon Won
,,sang hu park,박상후,Sang-Hu Park
,,sang hwa yoo,유상화,Sang-Hwa Yoo
